Sanskrit,English
 anyam ū ṣu yamy anya u tvāṃ pariṣvajātai libujeva vṛkṣam  tasya vā tvaṃ mana icchā sa vā tavādhā kṛṇuṣva saṃvidaṃ subhadrām,embrace another yami let some other even as the woodbine rings a tree enfold thee win thou his heart and let him win thy fancy; so make with him a bond of blest alliance
 trīṇi chandāṃsi kavayo vi yetire pururūpaṃ darśataṃ viśvacakṣaṇam  āpo vātā oṣadhayas tāny ekasmin bhuvana ārpitāni,three hymns the sages have disposed in order the many-formed the fair the all-beholding these in one single world are placed and settled--the growing plants the breezes and the waters
 vṛṣā vṛṣṇe duduhe dohasā divaḥ payāṃsi yahvo aditer adābhyaḥ  viśvaṃ sa veda varuṇo yathā dhiyā sa yajñiyo yajati yajñiyāṁ ṛtūn,the bull hath yielded for the bull the milk of heaven inviolable is the son of aditi according to his wisdom varuna knoweth all he halloweth the holy times for sacrifice
 rapad gandharvīr apyā ca yoṣaṇā nadasya nāde pari pātu no manaḥ  iṣṭasya madhye aditir ni dhātu no bhrātā no jyeṣṭhaḥ prathamo vi vocati,gandharvi spake may she the lady of the flood amid the rivers roaring leave my heart untouched may aditi accomplish all that we desire and may our eldest brother tell us this as chief
 so cit nu bhadrā kṣumatī yaśasvaty uṣā uvāsa manave svarvatī  yad īm uśantam uśatām anu kratum agniṃ hotāraṃ vidathāya jījanan,yea even this blessed morning rich in store of food splendid with heavenly lustre hath shone out for man since they as was the wish of yearning gods brought forth that yearning agni for the assembly as the priest
 adha tyaṃ drapsaṃ vibhvaṃ vicakṣaṇaṃ vir ābharad iṣiraḥ śyeno adhvare  yadī viśo vṛṇate dasmam āryā agniṃ hotāram adha dhīr ajāyata,and the fleet falcon brought for sacrifice from afar this flowing drop most excellent and passing wise then when the aryan tribes chose as invoking priest agni the wonder-worker and the hymn rose up
 sadāsi raṇvo yavaseva puṣyate hotrābhir agne manuṣaḥ svadhvaraḥ  viprasya vā yac chaśamāna ukthyo vājaṃ sasavāṁ upayāsi bhūribhiḥ,still art thou kind to him who feeds thee as with grass and skilled in sacrifice offers thee holy gifts when thou having received the sages strengthening food with lauds after long toil comest with many more
 ud īraya pitarā jāra ā bhagam iyakṣati haryato hṛtta iṣyati  vivakti vahniḥ svapasyate makhas taviṣyate asuro vepate matī,urge thou thy parents as a lover to delight the lovely one desires and craves it from his heart as priest he calls aloud as warrior shows his skill as asura tries his strength and with the hymn is stirred
 yas te agne sumatiṃ marto akhyat sahasaḥ sūno ati sa pra śṛṇve  iṣaṃ dadhāno vahamāno aśvair ā sa dyumāṁ amavān bhūṣati dyūn,far famed is he the mortal man o agni thou son of strength who hath obtained thy favour he gathering power borne onward by his horses makes his days lovely in his might and splendour
 śrudhī no agne sadane sadhasthe yukṣvā ratham amṛtasya dravitnum  ā no vaha rodasī devaputre mākir devānām apa bhūr iha syāḥ,hear us o agni in the great assembly harness thy rapid car the car of amrit bring heaven and earth the deities parents hither stay with us here nor from the gods be absent
 yad agna eṣā samitir bhavāti devī deveṣu yajatā yajatra  ratnā ca yad vibhajāsi svadhāvo bhāgaṃ no atra vasumantaṃ vītāt,when holy agni the divine assembly the holy synod mid the gods is gathered and when thou godlike one dealest forth treasures vouchsafe us too our portion of the riches
 anv agnir uṣasām agram akhyad anv ahāni prathamo jātavedāḥ  anu sūrya uṣaso anu raśmīn dyāvāpṛthivī ā viveśa,agni hath looked upon the van of mornings and on the days the earliest jatavedas after the dawns after their rays of brightness surya hath enter- ed into earth and heaven
 praty agnir uṣasām agram akhyat praty ahāni prathamo jātavedāḥ  prati sūryasya purudhā ca raśmīn prati dyāvāpṛthivī ā tatāna,agni hath looked against the van of mornings against the days- the earliest jatavedas; in many a place against the beams of surya against the heavens and earth hath he extended
 dyāvā ha kṣāmā prathame ṛtenābhiśrāve bhavataḥ satyavācā  devo yan martān yajathāya kṛṇvant sīdaddhotā pratyaṅ svam asuṃ yan,heaven and earth first by everlasting order speakers of truth are near enough to hear us when the god urging men to worship sitteth as priest assum- ing all his vital vigour
 devo devān paribhūr ṛtena vahā no havyaṃ prathamaś cikitvān  dhūmaketuḥ samidhā bhāṛjīko mandro hotā nityo vācā yajīyān,as god comprising gods by law eternal bear as the chief who knoweth our oblation smoke-bannered with the fuel radiant joyous better to praise and worship priest for ever
 arcāmi vāṃ vardhāyāpo ghṛtasnū dyāvābhūmī śṛṇutaṃ rodasī me  ahā yad devā asunītim āyan madhvā no atra pitarā śiśītām,i praise your work that ye may make me prosper hear heaven and earth twain worlds that drop with fatness while days and gods go to the world of spirits have let the parents with sweet mead refresh us
 svāvṛg devasyāmṛtaṃ yadī gor ato jātāso dhārayanta urvī  viśve devā anu tat te yajur gur duhe yad enī divyaṃ ghṛtam vāḥ,when the cows nectar wins the god completely men here below are heavens and earths sustainers all the gods come to this thy heavenly yajus which from the motley pair milked oil and water
 kiṃ svin no rājā jagṛhe kad asyāti vrataṃ cakṛmā ko vi veda  mitraś ciddhi ṣmā juhurāṇo devāṁ chloko na yātām api vājo asti,hath the king seized us? how have we offended against his holy ordinance? who knoweth? for even mitra mid the gods is angry there are both song and wealth for those who come not
 durmantv atrāmṛtasya nāma salakṣmā yad viṣurūpā bhavāti  yamasya yo manavate sumantv agne tam ṛṣva pāhy aprayucchan,tis hard to understand the immortals nature where she who is akin becomes a stranger guard ceaselessly great agni him who ponders yamas name easy to be comprehended
 yasmin devā vidathe mādayante vivasvataḥ sadane dhārayante  sūrye jyotir adadhur māsy aktūn pari dyotaniṃ carato ajasrā,they in the synod where the gods rejoice them where they are seated in vivasvans dwelling have given the moon his beams the sun his splendour the two unweariedly maintain their brightness
 yasmin devā manmani saṃcaranty apīcye na vayam asya vidma  mitro no atrāditir anāgānt savitā devo varuṇāya vocat,the counsel which the gods meet to consider their secret plan of that we have no knowledge there let god savitar aditi and mitra proclaim to varuna that we are sinless
 sakhāya ā śiṣāmahe brahmendrāya vajriṇe  stuṣa ū ṣu nṛtamāya dhṛṣṇave,companions let us learn a prayer to indra whom the thunder arms to glorify your bold and most heroic friend
 śavasā hy asi śruto vṛtrahatyena vṛtrahā  maghair maghono ati śūra dāśasi,for thou by slaying vritra art the vritra-slayer famed for might thou hero in rich gifts surpassest wealthy chiefs
 stego na kṣām aty eṣi pṛthivīṃ mahī no vātā iha vāntu bhūmau  mitro no atra varuṇo yujamāno agnir vane na vy asṛṣṭa śokam,oer the broad land thou goest like a stega here on vast earth let breezes blow upon us here hath our dear friend varuna united like agni in the wood shot forth his splendour
 stuhi śrutaṃ gartasadaṃ janānāṃ rājānaṃ bhīmam upahatnum ugram  mṛḍā jaritre rudra stavāno anyam asmat te ni vapantu senyam,sing praise to him the chariot-borne the famous sovran of men the dread and strong destroyer o rudra praised be gracious to the singer; let thy darts spare us and smite down another
 sarasvatīṃ devayanto havante sarasvatīm adhvare tāyamāne  sarasvatīṃ sukṛto havante sarasvatī dāśuṣe vāryaṃ dāt,the pious call sarasvati they worship sarasvati while sacrifice proceedeth the virtuous call sarasvati to hear them sarasvati send bliss to him who giveth
 sarasvatīṃ pitaro havante dakṣiṇā yajñam abhinakṣamāṇāḥ  āsadyāsmin barhiṣi mādayadhvam anamīvā iṣa ā dhehy asme,sarasvati is called on by the fathers who come right forward to our solemn worship seated upon this sacred grass rejoice you give thou us strengthening food that brings no sickness
 sarasvati yā sarathaṃ yayāthokthaiḥ svadhābhir devi pitṛbhir madantī  sahasrārgham iḍo atra bhāgaṃ rāyaspoṣaṃ yajamānāya dhehi,sarasvati who comest with the fathers joying in hymns o goddess and oblations give plenteous wealth to this the sacrificer a portion worth a thousand of refreshment
 ud īratām avara ut parāsa un madhyamāḥ pitaraḥ somyāsaḥ  asuṃ ya īyur avṛkā ṛtajñās te no 'vantu pitaro haveṣu,may they ascend the lowest highest midmost the fathers who deserve a share of soma may they who have attained to life the fathers righteous and gentle aid us when we call them
 āhaṃ pitṝnt suvidatrāṁ avitsi napātaṃ ca vikramaṇaṃ ca viṣṇoḥ  barhiṣado ye svadhayā sutasya bhajanta pitvas ta ihāgamiṣṭhāḥ,i have attained the gracious-minded fathers i have gained son and progeny from vishnu they who enjoy pressed juices with oblation seated on sacred grass come oftenest hither
 idaṃ pitṛbhyo namo astv adya ye pūrvāso ye aparāsa īyuḥ  ye pārthive rajasy ā niṣaktā ye vā nūnaṃ suvṛjanāsu dikṣu,now be this homage offered to the fathers to those who passed of old and those who followed those who have rested in the earthly region and those who dwell among the happy races
 mātalī kavyair yamo aṅgirobhir bṛhaspatir ṛkvabhir vāvṛdhānaḥ  yāṃś ca devā vāvṛdhur ye ca devāṃs te no 'vantu pitaro haveṣu,matali prospers there with kavyas yama with angiras sons brihaspati with singers exalters of the gods by gods exalted aid us those fathers in our invocations?
 svāduṣ kilāyaṃ madhumāṁ utāyaṃ tīvraḥ kilāyaṃ rasavāṁ utāyam  uto nv asya papivāṃsam indraṃ na kaścana sahata āhaveṣu,yes this is good to taste and full of sweetness verily it is strong and rich in flavour no one may conquer indra in the battle when he hath drunken of the draught we offer
 pareyivāṃsaṃ pravato mahīr iti bahubhyaḥ panthām anupaspaśānam  vaivasvataṃ saṃgamanaṃ janānāṃ yamaṃ rājānaṃ haviṣā saparyata,honour the king with your oblations yama vivasvans son who gathers men together even him who travelled oer the mighty rivers who searches out and shows the path to many
 yamo no gātuṃ prathamo viveda naiṣā gavyūtir apabhartavā u  yatrā naḥ pūrve pitaraḥ paretā enā jajñānāḥ pathyā anu svāḥ,yama first found for us the road to travel this pasture never can be taken from us men born on earth tread their own paths that lead them whither our ancient fathers have departed
 barhiṣadaḥ pitara ūty arvāg imā vo havyā cakṛmā juṣadhvam  ta ā gatāvasā śaṃtamenādhā naḥ śaṃ yor arapo dadhāta,fathers who sit on sacred grass come help us these offsprings have we made for you; accept them so come to us with most auspicious favour bestow on us unfailing health and plenty
 ācyā jānu dakṣiṇato niṣadyedaṃ no havir abhi gṛṇantu viśve  mā hiṃsiṣṭa pitaraḥ kenacin no yad va āgaḥ puruṣatā karāma,bowing their bended knees and seated southward let all accept this sacrifice with favour punish us not for any sin o fathers which we through human frailty have committed
 tvaṣṭā duhitre vahatuṃ kṛṇoti tenedaṃ viśvaṃ bhuvanaṃ sam eti  yamasya mātā paryuhyamānā maho jāyā vivasvato nanāśa,tvashtar prepares the bridal for his daughter therefore the whole of this our world assembles but yamas mother spouse of great vivasvan vanished as she was carried to her dwelling
