Sanskrit,English
va̱yaṁ so̍ma vra̱te tava̱ mana̍s ta̱nūṣu̱ bibhra̍taḥ   pra̱jāva̍ntaḥ sacemahi,o soma with the spirit still within us blest with progeny  may we be busied in the law
yam aicchā̍ma̱ mana̍sā̱ so̱3̱̍ 'yam āgā̍d ya̱jñasya̍ vi̱dvān paru̍ṣaś ciki̱tvān   sa no̍ yakṣad de̱vatā̍tā̱ yajī̍yā̱n ni hi ṣatsa̱d anta̍ra̱ḥ pūrvo̍ a̱smat,he hath arrived he whom we sought with longing who skilled in sacrifice well knows its courses  let him discharge his sacrificial duties let him sit down as friend who was before  us
arā̍dhi̱ hotā̍ ni̱ṣadā̱ yajī̍yān a̱bhi prayā̍ṁsi̱ sudhi̍tāni̱ hi khyat   yajā̍mahai ya̱jñiyā̱n hanta̍ de̱vām̐ īḻā̍mahā̱ īḍyā̱m̐ ājye̍na,best priest he hath been won by being seated for he hath looked on the wellordered viands  come let usworship gods who must be worshipped and pouring oil laud those who should be lauded
sā̱dhvīm a̍kar de̱vavī̍tiṁ no a̱dya ya̱jñasya̍ ji̱hvām a̍vidāma̱ guhyā̍m   sa āyu̱r āgā̍t sura̱bhir vasā̍no bha̱drām a̍kar de̱vahū̍tiṁ no a̱dya,now hath he made the feast of gods effective now have we found the secret tongue of worship  now hath he come sweet robed in vital vigour and made our calling on the gods effective
tad a̱dya vā̱caḥ pra̍tha̱mam ma̍sīya̱ yenāsu̍rām̐ a̱bhi de̱vā asā̍ma   ūrjā̍da u̱ta ya̍jñiyāsa̱ḥ pañca̍ janā̱ mama̍ ho̱traṁ ju̍ṣadhvam,this prelude of my speech i now will utter whereby we gods may quell our asura foemen  eaters of strengthening food who merit worship o ye five tribes be pleased with mine oblation
pañca̱ janā̱ mama̍ ho̱traṁ ju̍ṣantā̱ṁ gojā̍tā u̱ta ye ya̱jñiyā̍saḥ   pṛ̱thi̱vī na̱ḥ pārthi̍vāt pā̱tv aṁha̍so̱ 'ntari̍kṣaṁ di̱vyāt pā̍tv a̱smān,may the five tribes be pleased with mine oblation and the cow's sons and all who merit worship  from earthly trouble may the earth protect us and air's mid realm from woe that comes from heaven
tantu̍ṁ ta̱nvan raja̍so bhā̱num anv i̍hi̱ jyoti̍ṣmataḥ pa̱tho ra̍kṣa dhi̱yā kṛ̱tān   a̱nu̱lba̱ṇaṁ va̍yata̱ jogu̍vā̱m apo̱ manu̍r bhava ja̱nayā̱ daivya̱ṁ jana̍m,spinning the thread follow the region's splendid light guard thou the path ways well which wisdom hath prepared  weave ye the knotless labour of the bards who sing be manu thou and bring the heavenly people forth
a̱kṣā̱naho̍ nahyatano̱ta so̍myā̱ iṣkṛ̍ṇudhvaṁ raśa̱nā ota pi̍ṁśata   a̱ṣṭāva̍ndhuraṁ vahatā̱bhito̱ ratha̱ṁ yena̍ de̱vāso̱ ana̍yann a̱bhi pri̱yam,lovers of soma bind the chariot traces fast set ye the reins in order and embellish them  bring hitherward the car with seats where eight may sit whereon the gods have brought the treasure that we love
aśma̍nvatī rīyate̱ saṁ ra̍bhadhva̱m ut ti̍ṣṭhata̱ pra ta̍ratā sakhāyaḥ   atrā̍ jahāma̱ ye asa̱nn aśe̍vāḥ śi̱vān va̱yam ut ta̍remā̱bhi vājā̍n,here flows asmanvati hold fast each other keep yourselves up and pass my friends the river  there let us leave the powers that brought no profit and cross the flood to powers that are auspicious
tvaṣṭā̍ mā̱yā ve̍d a̱pasā̍m a̱pasta̍mo̱ bibhra̱t pātrā̍ deva̱pānā̍ni̱ śaṁta̍mā   śiśī̍te nū̱nam pa̍ra̱śuṁ svā̍ya̱saṁ yena̍ vṛ̱ścād eta̍śo̱ brahma̍ṇa̱s pati̍ḥ,tvaṣṭar most deft of workmen knew each magic art bringing most blessed bowls that hold the drink of gods  his axe wrought of good metal he is sharpening now wherewith the radiant brahmaṇaspati will cut
sa̱to nū̱naṁ ka̍vaya̱ḥ saṁ śi̍śīta̱ vāśī̍bhi̱r yābhi̍r a̱mṛtā̍ya̱ takṣa̍tha   vi̱dvāṁsa̍ḥ pa̱dā guhyā̍ni kartana̱ yena̍ de̱vāso̍ amṛta̱tvam ā̍na̱śuḥ,now o ye sapient ones make ye the axes sharp wherewith ye fashion bowls to hold the amṛta  knowing the secret places make ye ready that whereby the gods have gotten immortality
garbhe̱ yoṣā̱m ada̍dhur va̱tsam ā̱sany a̍pī̱cye̍na̱ mana̍so̱ta ji̱hvayā̍   sa vi̱śvāhā̍ su̱manā̍ yo̱gyā a̱bhi si̍ṣā̱sani̍r vanate kā̱ra ij jiti̍m,ye with a secret tongue and dark intention laid the maiden deep within the calf within the mouth  they evermore are near us with their gracious help successful is the song that strives for victory
dū̱re tan nāma̱ guhya̍m parā̱cair yat tvā̍ bhī̱te ahva̍yetāṁ vayo̱dhai   ud a̍stabhnāḥ pṛthi̱vīṁ dyām a̱bhīke̱ bhrātu̍ḥ pu̱trān ma̍ghavan titviṣā̱ṇaḥ,far is that secret name by which in terror the worlds invoked thee and thou gavest vigour  the earth and heaven thou settest near each other and maghavan madest bright thy brother's children
ma̱hat tan nāma̱ guhya̍m puru̱spṛg yena̍ bhū̱taṁ ja̱nayo̱ yena̱ bhavya̍m   pra̱tnaṁ jā̱taṁ jyoti̱r yad a̍sya pri̱yam pri̱yāḥ sam a̍viśanta̱ pañca̍,great is that secret name and farextending whereby thou madest all that is and shall be  the five tribes whom he loveth well have entered the light he loveth that was made aforetime
ā roda̍sī apṛṇā̱d ota madhya̱m pañca̍ de̱vām̐ ṛ̍tu̱śaḥ sa̱ptasa̍pta   catu̍striṁśatā puru̱dhā vi ca̍ṣṭe̱ sarū̍peṇa̱ jyoti̍ṣā̱ vivra̍tena,he filled the heaven and earth and all between them gods five times sevenfold in their proper seasons  with fourandthirty lights he looks around him lights of one colour though their ways are divers
yad u̍ṣa̱ auccha̍ḥ pratha̱mā vi̱bhānā̱m aja̍nayo̱ yena̍ pu̱ṣṭasya̍ pu̱ṣṭam   yat te̍ jāmi̱tvam ava̍ra̱m para̍syā ma̱han ma̍ha̱tyā a̍sura̱tvam eka̍m,as first among the lights o dawn thou shonest whereby thou broughtest forth the stay of increase  great art thou matchless is thine asura nature who high above art kin to those beneath thee
vi̱dhuṁ da̍drā̱ṇaṁ sama̍ne bahū̱nāṁ yuvā̍na̱ṁ santa̍m pali̱to ja̍gāra   de̱vasya̍ paśya̱ kāvya̍m mahi̱tvādyā ma̱māra̱ sa hyaḥ sam ā̍na,the old hath waked the young moon from his slumber who runs his circling course with many round him  behold the gods high wisdom in its greatness he who died yesterday today is living
śākma̍nā śā̱ko a̍ru̱ṇaḥ su̍pa̱rṇa ā yo ma̱haḥ śūra̍ḥ sa̱nād anī̍ḻaḥ   yac ci̱keta̍ sa̱tyam it tan na mogha̱ṁ vasu̍ spā̱rham u̱ta jeto̱ta dātā̍,strong is the red bird in his strength great hero who from of old hath had no nest to dwell in  that which he knows is truth and never idle he wins and gives the wealth desired of many
aibhi̍r dade̱ vṛṣṇyā̱ pauṁsyā̍ni̱ yebhi̱r aukṣa̍d vṛtra̱hatyā̍ya va̱jrī   ye karma̍ṇaḥ kri̱yamā̍ṇasya ma̱hna ṛ̍teka̱rmam u̱dajā̍yanta de̱vāḥ,through these the thunderer gained strong manly vigour through whom he waxed in power to smite down vṛtra  who through the might of indra's operation came forth as gods in course of law and order
yu̱jā karmā̍ṇi ja̱naya̍n vi̱śvaujā̍ aśasti̱hā vi̱śvama̍nās turā̱ṣāṭ   pī̱tvī soma̍sya di̱va ā vṛ̍dhā̱naḥ śūro̱ nir yu̱dhādha̍ma̱d dasyū̍n,allstrong performing works with his companion allmarking rapid victor curseaverter  the hero waxing after draughts of soma blew far from heaven the dasyus with his weapon
i̱daṁ ta̱ eka̍m pa̱ra ū̍ ta̱ eka̍ṁ tṛ̱tīye̍na̱ jyoti̍ṣā̱ saṁ vi̍śasva   sa̱ṁveśa̍ne ta̱nva1̱̍ś cāru̍r edhi pri̱yo de̱vānā̍m para̱me ja̱nitre̍,here is one light for thee another yonder enter the third and he therewith united  uniting with a body be thou welcome dear to the gods in their sublimest birthplace
ta̱nūṣ ṭe̍ vājin ta̱nva1̱̍ṁ naya̍ntī vā̱mam a̱smabhya̱ṁ dhātu̱ śarma̱ tubhya̍m   ahru̍to ma̱ho dha̱ruṇā̍ya de̱vān di̱vī̍va̱ jyoti̱ḥ svam ā mi̍mīyāḥ,bearing thy body vajin may thy body afford us blessing and thyself protection  unswerving stablish as it were in heaven thine own light as the mighty god's supporter
vā̱jy a̍si̱ vāji̍nenā suve̱nīḥ su̍vi̱taḥ stoma̍ṁ suvi̱to diva̍ṁ gāḥ   su̱vi̱to dharma̍ pratha̱mānu̍ sa̱tyā su̍vi̱to de̱vān su̍vi̱to 'nu̱ patma̍,strong steed art thou go to the yearning maidens with vigour happily go to heaven and praises  fly happily to the gods with easy passage according to the first and faithful statutes
ma̱hi̱mna e̍ṣām pi̱tara̍ś ca̱neśi̍re de̱vā de̱veṣv a̍dadhu̱r api̱ kratu̍m   sam a̍vivyacur u̱ta yāny atvi̍ṣu̱r aiṣā̍ṁ ta̱nūṣu̱ ni vi̍viśu̱ḥ puna̍ḥ,part of their grandeur have the fathers also gained the gods have seated mental power in them as gods  they have embraced within themselves all energies which issuing forth again into their bodies pass
saho̍bhi̱r viśva̱m pari̍ cakramū̱ raja̱ḥ pūrvā̱ dhāmā̱ny ami̍tā̱ mimā̍nāḥ   ta̱nūṣu̱ viśvā̱ bhuva̍nā̱ ni ye̍mire̱ prāsā̍rayanta puru̱dha pra̱jā anu̍,they strode through all the region with victorious might establishing the old immeasurable laws  they compassed in their bodies all existing things and streamed forth offipring in many successive forms
dvidhā̍ sū̱navo 'su̍raṁ sva̱rvida̱m āsthā̍payanta tṛ̱tīye̍na̱ karma̍ṇā   svām pra̱jām pi̱tara̱ḥ pitrya̱ṁ saha̱ āva̍reṣv adadhu̱s tantu̱m āta̍tam,in two ways have the sons established in his place the asura who finds the light by the third act  as fathers they have set their heritage on earth their offspring as a thread continuously spun out
nā̱vā na kṣoda̍ḥ pra̱diśa̍ḥ pṛthi̱vyāḥ sva̱stibhi̱r ati̍ du̱rgāṇi̱ viśvā̍   svām pra̱jām bṛ̱hadu̍ktho mahi̱tvāva̍reṣv adadhā̱d ā pare̍ṣu,as in a ship through billows so through regions of air with blessings through toils and troubles  hath bṛhaduktha brought his seed with glory and placed it here and in the realms beyond us
tāṁ su te̍ kī̱rtim ma̍ghavan mahi̱tvā yat tvā̍ bhī̱te roda̍sī̱ ahva̍yetām   prāvo̍ de̱vām̐ āti̍ro̱ dāsa̱m oja̍ḥ pra̱jāyai̍ tvasyai̱ yad aśi̍kṣa indra,i sing thy fame that maghavan through thy greatness the heavens and earth invoked thee in their terror  thou aiding gods didst quell the power of dāsas what time thou holpest many a race o indra
yad aca̍ras ta̱nvā̍ vāvṛdhā̱no balā̍nīndra prabruvā̱ṇo jane̍ṣu   mā̱yet sā te̱ yāni̍ yu̱ddhāny ā̱hur nādya śatru̍ṁ na̱nu pu̱rā vi̍vitse,when thou wast roaming waxen strong in body telling thy might indra among the people  all that men called thy battles was illusion no foe hast thou today nor erst hast found one
ka u̱ nu te̍ mahi̱mana̍ḥ samasyā̱smat pūrva̱ ṛṣa̱yo 'nta̍m āpuḥ   yan mā̱tara̍ṁ ca pi̱tara̍ṁ ca sā̱kam aja̍nayathās ta̱nva1̱̍ḥ svāyā̍ḥ,who are the ṛṣis then who comprehended before our time the bounds of all thy greatness?  for from thy body thou hast generated at the same time the mother and the father
ca̱tvāri̍ te asu̱ryā̍ṇi̱ nāmādā̍bhyāni mahi̱ṣasya̍ santi   tvam a̱ṅga tāni̱ viśvā̍ni vitse̱ yebhi̱ḥ karmā̍ṇi maghavañ ca̱kartha̍,thou mighty steer hast four supremest natures asura natures that may neer be injured  all these o maghavan thou surely knowest wherewith thou hast performed thy great achievements
tvaṁ viśvā̍ dadhiṣe̱ keva̍lāni̱ yāny ā̱vir yā ca̱ guhā̱ vasū̍ni   kāma̱m in me̍ maghava̱n mā vi tā̍rī̱s tvam ā̍jñā̱tā tvam i̍ndrāsi dā̱tā,thou hast all treasures in thy sole possession treasures made manifest and treasures hidden  defer not thou o maghavan my longing thou art director indra thou art giver
yo ada̍dhā̱j jyoti̍ṣi̱ jyoti̍r a̱ntar yo asṛ̍ja̱n madhu̍nā̱ sam madhū̍ni   adha̍ pri̱yaṁ śū̱ṣam indrā̍ya̱ manma̍ brahma̱kṛto̍ bṛ̱hadu̍kthād avāci,to him who set the light in things of splendour and with all sweetness blent essential sweetness  to indra hath this welcome hymn that strengthens been uttered by the votary bṛhaduktha
viśve̍ devāḥ śā̱stana̍ mā̱ yathe̱ha hotā̍ vṛ̱to ma̱navai̱ yan ni̱ṣadya̍   pra me̍ brūta bhāga̱dheya̱ṁ yathā̍ vo̱ yena̍ pa̱thā ha̱vyam ā vo̱ vahā̍ni,instruct me all ye gods how i elected your priest must seat me here and how address you  instruct me how to deal to each his portion and by what ' path to bring you man's oblation
a̱haṁ hotā̱ ny a̍sīda̱ṁ yajī̍yā̱n viśve̍ de̱vā ma̱ruto̍ mā junanti   aha̍rahar aśvi̱nādhva̍ryavaṁ vām bra̱hmā sa̱mid bha̍vati̱ sāhu̍tir vām,i sit as priest most skilled in sacrificing the maruts and all deities impel me  aśvins each day yours is the adhvaryu's duty brahman and wood are here tis yours to offer
a̱yaṁ yo hotā̱ kir u̱ sa ya̱masya̱ kam apy ū̍he̱ yat sa̍ma̱ñjanti̍ de̱vāḥ   aha̍rahar jāyate mā̱simā̱sy athā̍ de̱vā da̍dhire havya̱vāha̍m,who is the priest? is he the priest of yama? on whom is thrust this godappointed honour?  he springs to life each month each day that passes; so gods have made him their oblationbearer
māṁ de̱vā da̍dhire havya̱vāha̱m apa̍mluktam ba̱hu kṛ̱cchrā cara̍ntam   a̱gnir vi̱dvān ya̱jñaṁ na̍ḥ kalpayāti̱ pañca̍yāmaṁ tri̱vṛta̍ṁ sa̱ptata̍ntum,the gods have made me bearer of oblations who slipped away and passed through many troubles  wise agni shall ordain for us the worship whether fivewayed threefold or seventhreaded
ā vo̍ yakṣy amṛta̱tvaṁ su̱vīra̱ṁ yathā̍ vo devā̱ vari̍va̱ḥ karā̍ṇi   ā bā̱hvor vajra̱m indra̍sya dheyā̱m athe̱mā viśvā̱ḥ pṛta̍nā jayāti,so will i win you strength and life for ever o gods that i may give you room and freedom  to indra's arms would i consign the thunder; in all these battles shall he then be victor
trīṇi̍ śa̱tā trī sa̱hasrā̍ṇy a̱gniṁ tri̱ṁśac ca̍ de̱vā nava̍ cāsaparyan   aukṣa̍n ghṛ̱tair astṛ̍ṇan ba̱rhir a̍smā̱ ād id dhotā̍ra̱ṁ ny a̍sādayanta,the deities three hundred and thirtynine have served and honoured agni  strewn sacred grass anointed him with butter and seated him as priest the gods invoker
ma̱hat tad ulba̱ṁ sthavi̍ra̱ṁ tad ā̍sī̱d yenāvi̍ṣṭitaḥ pravi̱veśi̍thā̱paḥ   viśvā̍ apaśyad bahu̱dhā te̍ agne̱ jāta̍vedas ta̱nvo̍ de̱va eka̍ḥ,large was that covering and firm of texture folded wherein thou enteredst the waters  one deity alone o jātavedas agni saw all thy forms in sundry places
ko mā̍ dadarśa kata̱maḥ sa de̱vo yo me̍ ta̱nvo̍ bahu̱dhā pa̱ryapa̍śyat   kvāha̍ mitrāvaruṇā kṣiyanty a̱gner viśvā̍ḥ sa̱midho̍ deva̱yānī̍ḥ,what god hath seen me? who of all their number clearly beheld my forms in many places?  where lie then all the sacred logs of agni that lead him godward varuṇa and mitra?
aicchā̍ma tvā bahu̱dhā jā̍taveda̱ḥ pravi̍ṣṭam agne a̱psv oṣa̍dhīṣu   taṁ tvā̍ ya̱mo a̍cikec citrabhāno daśāntaru̱ṣyād a̍ti̱roca̍mānam,in many places agni jātavedas we sought thee hidden in the plants and waters  then yama marked thee god of wondrous splendour! effulgent from thy tenfold secret dwelling
ho̱trād a̱haṁ va̍ruṇa̱ bibhya̍d āya̱ṁ ned e̱va mā̍ yu̱naja̱nn atra̍ de̱vāḥ   tasya̍ me ta̱nvo̍ bahu̱dhā nivi̍ṣṭā e̱tam artha̱ṁ na ci̍ketā̱ham a̱gniḥ,i fled in fear from sacrificial worship varuṇa lest the gods should thus engage me  thus were my forms laid down in many places this as my goal i agni saw before me
ehi̱ manu̍r deva̱yur ya̱jñakā̍mo 'ra̱ṁkṛtyā̱ tama̍si kṣeṣy agne   su̱gān pa̱thaḥ kṛ̍ṇuhi deva̱yānā̱n vaha̍ ha̱vyāni̍ sumana̱syamā̍naḥ,come; man is pious and would fain do worship he waits prepared in gloom thou agni dwellest  make pathways leading godward clear and easy and bear oblations with a kindly spirit
a̱gneḥ pūrve̱ bhrāta̍ro̱ artha̍m e̱taṁ ra̱thīvādhvā̍na̱m anv āva̍rīvuḥ   tasmā̍d bhi̱yā va̍ruṇa dū̱ram ā̍yaṁ gau̱ro na kṣe̱pnor a̍vije̱ jyāyā̍ḥ,this goal mine elder brothers erst selected as he who drives a car the way to travel  sovaruṇa i fled afar through terror as flies the wildbull from an archer's bowstring
ku̱rmas ta̱ āyu̍r a̱jara̱ṁ yad a̍gne̱ yathā̍ yu̱kto jā̍tavedo̱ na riṣyā̍ḥ   athā̍ vahāsi sumana̱syamā̍no bhā̱gaṁ de̱vebhyo̍ ha̱viṣa̍ḥ sujāta,we give thee life unwasting jātavedas so that employed thou never shalt be injured  so nobly born! shalt thou with kindly spirit bear to the gods their share of men's oblations
pra̱yā̱jān me̍ anuyā̱jām̐ś ca̱ keva̍lā̱n ūrja̍svantaṁ ha̱viṣo̍ datta bhā̱gam   ghṛ̱taṁ cā̱pām puru̍ṣa̱ṁ cauṣa̍dhīnām a̱gneś ca̍ dī̱rgham āyu̍r astu devāḥ,grant me the first oblations and the latter entire my forceful shares of holy presents  the soul of plants the fatness of the waters and let there be long life ye gods to agni
tava̍ prayā̱jā a̍nuyā̱jāś ca̱ keva̍la̱ ūrja̍svanto ha̱viṣa̍ḥ santu bhā̱gāḥ   tavā̍gne ya̱jño̱3̱̍ 'yam a̍stu̱ sarva̱s tubhya̍ṁ namantām pra̱diśa̱ś cata̍sraḥ,thine be the first oblations and the latter entire thy forceful shares of holy presents  let all this sacrifice be thine o agni and let the world's four regions how before thee
pra vo̍ ma̱he manda̍mānā̱yāndha̱so 'rcā̍ vi̱śvāna̍rāya viśvā̱bhuve̍   indra̍sya̱ yasya̱ suma̍kha̱ṁ saho̱ mahi̱ śravo̍ nṛ̱mṇaṁ ca̱ roda̍sī sapa̱ryata̍ḥ,i laud your mighty one who joyeth in the juice him who is shared by all men who created all;  indra whose conquering strength is powerful in war whose fame and manly vigour heaven and earth revere
so ci̱n nu sakhyā̱ narya̍ i̱naḥ stu̱taś ca̱rkṛtya̱ indro̱ māva̍te̱ nare̍   viśvā̍su dhū̱rṣu vā̍ja̱kṛtye̍ṣu satpate vṛ̱tre vā̱psv a1̱̍bhi śū̍ra mandase,he with his friend is active lauded good to man indra who must be glorified by one like me  hero lord of the brave all cars are thy delight warring with vṛtra or for waters or for spoil
ke te nara̍ indra̱ ye ta̍ i̱ṣe ye te̍ su̱mnaṁ sa̍dha̱nya1̱̍m iya̍kṣān   ke te̱ vājā̍yāsu̱ryā̍ya hinvire̱ ke a̱psu svāsū̱rvarā̍su̱ pauṁsye̍,who are the men whom thou wilt further indra who strive to win thy bliss allied with riches?  who urged thee forward to exert thy power divine to valour in the war for waters on their fields?
bhuva̱s tvam i̍ndra̱ brahma̍ṇā ma̱hān bhuvo̱ viśve̍ṣu̱ sava̍neṣu ya̱jñiya̍ḥ   bhuvo̱ nṝm̐ś cyau̱tno viśva̍smi̱n bhare̱ jyeṣṭha̍ś ca̱ mantro̍ viśvacarṣaṇe,thou indra through the holy prayer art mighty worthy of sacrifice at all libations  in every fight thou castest heroes on the ground thou art the noblest song o lord of all the folk
